date,base,currency,rate
2025-05-12,EUR,KRW,1570.6
2025-05-12,EUR,MXN,21.727
2025-05-12,EUR,MYR,4.7972
2025-05-12,EUR,NOK,11.6052
2025-05-12,EUR,NZD,1.8931
2025-05-12,EUR,PHP,62.267
2025-05-12,EUR,PLN,4.2474
2025-05-12,EUR,RON,5.1037
2025-05-12,EUR,SEK,10.8768
2025-05-12,EUR,SGD,1.4528
2025-05-12,EUR,THB,37.217
2025-05-12,EUR,TRY,43.271
2025-05-12,EUR,USD,1.1162
2025-05-12,EUR,ZAR,20.343
2025-05-19,EUR,AUD,1.7551
2025-05-19,EUR,BGN,1.9558
2025-05-19,EUR,BRL,6.4047
2025-05-19,EUR,CAD,1.5684
2025-05-19,EUR,CHF,0.93508
2025-05-19,EUR,CNY,8.1321
2025-05-19,EUR,CZK,24.91
2025-05-19,EUR,DKK,7.4598
2025-05-19,EUR,GBP,0.84184
2025-05-19,EUR,HKD,8.8338
2025-05-19,EUR,HUF,402.87
2025-05-19,EUR,IDR,18467.0
2025-05-19,EUR,ILS,4.0294
2025-05-19,EUR,INR,96.61
2025-05-19,EUR,ISK,145.2
2025-05-19,EUR,JPY,162.39
2025-05-19,EUR,KRW,1561.43
2025-05-19,EUR,MXN,21.849
2025-05-19,EUR,MYR,4.823
2025-05-19,EUR,NOK,11.5425
2025-05-19,EUR,NZD,1.9062
2025-05-19,EUR,PHP,62.774
2025-05-19,EUR,PLN,4.2532
2025-05-19,EUR,RON,5.0591
2025-05-19,EUR,SEK,10.8626
2025-05-19,EUR,SGD,1.4581
2025-05-19,EUR,THB,37.079
2025-05-19,EUR,TRY,43.896
2025-05-19,EUR,USD,1.1287
2025-05-19,EUR,ZAR,20.305
2025-05-26,EUR,AUD,1.757
2025-05-26,EUR,BGN,1.9558
2025-05-26,EUR,BRL,6.4229
2025-05-26,EUR,CAD,1.5631
2025-05-26,EUR,CHF,0.93572
2025-05-26,EUR,CNY,8.1515
2025-05-26,EUR,CZK,24.907
2025-05-26,EUR,DKK,7.459
2025-05-26,EUR,GBP,0.8392
2025-05-26,EUR,HKD,8.885
2025-05-26,EUR,HUF,403.75
2025-05-26,EUR,IDR,18472.0
2025-05-26,EUR,ILS,4.004
2025-05-26,EUR,INR,96.78
2025-05-26,EUR,ISK,144.2
2025-05-26,EUR,JPY,163.24
2025-05-26,EUR,KRW,1557.5
2025-05-26,EUR,MXN,21.861
2025-05-26,EUR,MYR,4.8022
2025-05-26,EUR,NOK,11.5027
2025-05-26,EUR,NZD,1.8979
2025-05-26,EUR,PHP,63.002
2025-05-26,EUR,PLN,4.2439
2025-05-26,EUR,RON,5.0591
2025-05-26,EUR,SEK,10.8657
2025-05-26,EUR,SGD,1.46
2025-05-26,EUR,THB,37.084
2025-05-26,EUR,TRY,44.279
2025-05-26,EUR,USD,1.1335
2025-05-26,EUR,ZAR,20.272
