date,base,currency,rate
2025-04-10,EUR,MXN,22.644
2025-04-10,EUR,MYR,4.9514
2025-04-10,EUR,NOK,11.9815
2025-04-10,EUR,NZD,1.9428
2025-04-10,EUR,PHP,63.551
2025-04-10,EUR,PLN,4.2543
2025-04-10,EUR,RON,4.9776
2025-04-10,EUR,SEK,11.019
2025-04-10,EUR,SGD,1.481
2025-04-10,EUR,THB,37.756
2025-04-10,EUR,TRY,42.013
2025-04-10,EUR,USD,1.1082
2025-04-10,EUR,ZAR,21.527
2025-04-11,EUR,AUD,1.8201
2025-04-11,EUR,BGN,1.9558
2025-04-11,EUR,BRL,6.6159
2025-04-11,EUR,CAD,1.5736
2025-04-11,EUR,CHF,0.9252
2025-04-11,EUR,CNY,8.2819
2025-04-11,EUR,CZK,25.147
2025-04-11,EUR,DKK,7.4675
2025-04-11,EUR,GBP,0.86678
2025-04-11,EUR,HKD,8.799
2025-04-11,EUR,HUF,408.9
2025-04-11,EUR,IDR,19124.0
2025-04-11,EUR,ILS,4.2217
2025-04-11,EUR,INR,97.68
2025-04-11,EUR,ISK,145.3
2025-04-11,EUR,JPY,162.07
2025-04-11,EUR,KRW,1624.38
2025-04-11,EUR,MXN,23.123
2025-04-11,EUR,MYR,5.0178
2025-04-11,EUR,NOK,12.1005
2025-04-11,EUR,NZD,1.9576
2025-04-11,EUR,PHP,64.746
2025-04-11,EUR,PLN,4.2953
2025-04-11,EUR,RON,4.9777
2025-04-11,EUR,SEK,11.1198
2025-04-11,EUR,SGD,1.4992
2025-04-11,EUR,THB,38.072
2025-04-11,EUR,TRY,43.181
2025-04-11,EUR,USD,1.1346
2025-04-11,EUR,ZAR,21.879
2025-04-14,EUR,AUD,1.8034
2025-04-14,EUR,BGN,1.9558
2025-04-14,EUR,BRL,6.6488
2025-04-14,EUR,CAD,1.5786
2025-04-14,EUR,CHF,0.9329
2025-04-14,EUR,CNY,8.3196
2025-04-14,EUR,CZK,25.108
2025-04-14,EUR,DKK,7.4675
2025-04-14,EUR,GBP,0.86383
2025-04-14,EUR,HKD,8.8221
2025-04-14,EUR,HUF,410.45
2025-04-14,EUR,IDR,19125.0
2025-04-14,EUR,ILS,4.191
2025-04-14,EUR,INR,97.83
2025-04-14,EUR,ISK,144.9
2025-04-14,EUR,JPY,162.97
2025-04-14,EUR,KRW,1617.29
2025-04-14,EUR,MXN,22.972
2025-04-14,EUR,MYR,5.0229
2025-04-14,EUR,NOK,12.0205
2025-04-14,EUR,NZD,1.943
2025-04-14,EUR,PHP,64.868
2025-04-14,EUR,PLN,4.286
2025-04-14,EUR,RON,4.9775
2025-04-14,EUR,SEK,11.0065
2025-04-14,EUR,SGD,1.4971
2025-04-14,EUR,THB,38.176
2025-04-14,EUR,TRY,43.293
2025-04-14,EUR,USD,1.1377
2025-04-14,EUR,ZAR,21.533
2025-04-15,EUR,AUD,1.7794
2025-04-15,EUR,BGN,1.9558
2025-04-15,EUR,BRL,6.6207
2025-04-15,EUR,CAD,1.5711
2025-04-15,EUR,CHF,0.9242
2025-04-15,EUR,CNY,8.2835
2025-04-15,EUR,CZK,25.064
2025-04-15,EUR,DKK,7.4641
2025-04-15,EUR,GBP,0.8557
2025-04-15,EUR,HKD,8.8238
2025-04-15,EUR,HUF,407.73
2025-04-15,EUR,IDR,19085.0
2025-04-15,EUR,ILS,4.1797
2025-04-15,EUR,INR,97.26
2025-04-15,EUR,ISK,145.53
2025-04-15,EUR,JPY,161.85
2025-04-15,EUR,KRW,1615.76
2025-04-15,EUR,MXN,22.722
2025-04-15,EUR,MYR,5.0034
2025-04-15,EUR,NOK,11.9726
2025-04-15,EUR,NZD,1.9104
2025-04-15,EUR,PHP,64.537
2025-04-15,EUR,PLN,4.2844
2025-04-15,EUR,RON,4.9778
2025-04-15,EUR,SEK,11.0611
2025-04-15,EUR,SGD,1.4915
2025-04-15,EUR,THB,38.026
2025-04-15,EUR,TRY,43.183
2025-04-15,EUR,USD,1.1324
2025-04-15,EUR,ZAR,21.454
2025-04-16,EUR,AUD,1.7816
2025-04-16,EUR,BGN,1.9558
2025-04-16,EUR,BRL,6.6671
2025-04-16,EUR,CAD,1.5807
2025-04-16,EUR,CHF,0.926
2025-04-16,EUR,CNY,8.2961
2025-04-16,EUR,CZK,24.995
2025-04-16,EUR,DKK,7.4672
2025-04-16,EUR,GBP,0.85618
2025-04-16,EUR,HKD,8.8124
2025-04-16,EUR,HUF,407.73
2025-04-16,EUR,IDR,19075.0
2025-04-16,EUR,ILS,4.1824
2025-04-16,EUR,INR,97.26
2025-04-16,EUR,ISK,145.3
2025-04-16,EUR,JPY,162.09
2025-04-16,EUR,KRW,1610.21
2025-04-16,EUR,MXN,22.724
2025-04-16,EUR,MYR,5.0081
2025-04-16,EUR,NOK,12.0725
2025-04-16,EUR,NZD,1.92
2025-04-16,EUR,PHP,64.421
2025-04-16,EUR,PLN,4.2933
2025-04-16,EUR,RON,4.9778
2025-04-16,EUR,SEK,11.155
2025-04-16,EUR,SGD,1.4926
2025-04-16,EUR,THB,37.716
2025-04-16,EUR,TRY,43.29
2025-04-16,EUR,USD,1.1355
2025-04-16,EUR,ZAR,21.405
2025-04-17,EUR,AUD,1.7845
2025-04-17,EUR,BGN,1.9558
2025-04-17,EUR,BRL,6.681
2025-04-17,EUR,CAD,1.5773
2025-04-17,EUR,CHF,0.9291
2025-04-17,EUR,CNY,8.29
2025-04-17,EUR,CZK,25.009
2025-04-17,EUR,DKK,7.4672
2025-04-17,EUR,GBP,0.85873
2025-04-17,EUR,HKD,8.8195
2025-04-17,EUR,HUF,407.6
2025-04-17,EUR,IDR,19162.0
2025-04-17,EUR,ILS,4.1852
2025-04-17,EUR,INR,97.02
2025-04-17,EUR,ISK,145.1
2025-04-17,EUR,JPY,161.98
2025-04-17,EUR,KRW,1609.12
2025-04-17,EUR,MXN,22.625
2025-04-17,EUR,MYR,5.0069
2025-04-17,EUR,NOK,11.9655
2025-04-17,EUR,NZD,1.9118
2025-04-17,EUR,PHP,64.387
2025-04-17,EUR,PLN,4.2743
2025-04-17,EUR,RON,4.9776
2025-04-17,EUR,SEK,11.0278
2025-04-17,EUR,SGD,1.4905
2025-04-17,EUR,THB,37.8
2025-04-17,EUR,TRY,43.26
2025-04-17,EUR,USD,1.136
2025-04-17,EUR,ZAR,21.393
2025-04-22,EUR,AUD,1.7945
2025-04-22,EUR,BGN,1.9558
2025-04-22,EUR,BRL,6.6516
2025-04-22,EUR,CAD,1.5891
2025-04-22,EUR,CHF,0.9318
2025-04-22,EUR,CNY,8.3929
2025-04-22,EUR,CZK,25.081
2025-04-22,EUR,DKK,7.4656
2025-04-22,EUR,GBP,0.85858
2025-04-22,EUR,HKD,8.9027
2025-04-22,EUR,HUF,409.38
2025-04-22,EUR,IDR,19328.0
2025-04-22,EUR,ILS,4.2682
2025-04-22,EUR,INR,97.78
2025-04-22,EUR,ISK,144.9
2025-04-22,EUR,JPY,161.05
2025-04-22,EUR,KRW,1635.54
2025-04-22,EUR,MXN,22.559
2025-04-22,EUR,MYR,5.0397
2025-04-22,EUR,NOK,11.8885
2025-04-22,EUR,NZD,1.9141
2025-04-22,EUR,PHP,64.963
2025-04-22,EUR,PLN,4.28
2025-04-22,EUR,RON,4.9773
2025-04-22,EUR,SEK,10.9153
2025-04-22,EUR,SGD,1.5011
2025-04-22,EUR,THB,38.14
2025-04-22,EUR,TRY,43.907
2025-04-22,EUR,USD,1.1476
2025-04-22,EUR,ZAR,21.372
2025-04-23,EUR,AUD,1.7814
2025-04-23,EUR,BGN,1.9558
2025-04-23,EUR,BRL,6.5127
2025-04-23,EUR,CAD,1.5789
2025-04-23,EUR,CHF,0.9382
2025-04-23,EUR,CNY,8.3199
2025-04-23,EUR,CZK,25.015
2025-04-23,EUR,DKK,7.4658
2025-04-23,EUR,GBP,0.85793
2025-04-23,EUR,HKD,8.8567
2025-04-23,EUR,HUF,409.03
2025-04-23,EUR,IDR,19264.0
2025-04-23,EUR,ILS,4.1849
2025-04-23,EUR,INR,97.48
2025-04-23,EUR,ISK,144.9
2025-04-23,EUR,JPY,161.68
2025-04-23,EUR,KRW,1623.36
2025-04-23,EUR,MXN,22.325
2025-04-23,EUR,MYR,5.0123
2025-04-23,EUR,NOK,11.891
2025-04-23,EUR,NZD,1.9063
2025-04-23,EUR,PHP,64.56
2025-04-23,EUR,PLN,4.2915
2025-04-23,EUR,RON,4.9772
2025-04-23,EUR,SEK,10.9395
2025-04-23,EUR,SGD,1.4961
2025-04-23,EUR,THB,38.086
2025-04-23,EUR,TRY,43.708
2025-04-23,EUR,USD,1.1415
2025-04-23,EUR,ZAR,21.233
2025-04-24,EUR,AUD,1.7823
2025-04-24,EUR,BGN,1.9558
2025-04-24,EUR,BRL,6.4678
2025-04-24,EUR,CAD,1.5769
2025-04-24,EUR,CHF,0.9392
2025-04-24,EUR,CNY,8.2925
2025-04-24,EUR,CZK,24.977
2025-04-24,EUR,DKK,7.4655
2025-04-24,EUR,GBP,0.855
2025-04-24,EUR,HKD,8.826
2025-04-24,EUR,HUF,407.3
2025-04-24,EUR,IDR,19171.0
2025-04-24,EUR,ILS,4.1477
2025-04-24,EUR,INR,97.08
2025-04-24,EUR,ISK,144.9
2025-04-24,EUR,JPY,162.16
2025-04-24,EUR,KRW,1632.79
2025-04-24,EUR,MXN,22.286
2025-04-24,EUR,MYR,4.9747
2025-04-24,EUR,NOK,11.8285
2025-04-24,EUR,NZD,1.9026
2025-04-24,EUR,PHP,64.222
2025-04-24,EUR,PLN,4.2748
2025-04-24,EUR,RON,4.9769
2025-04-24,EUR,SEK,10.911
2025-04-24,EUR,SGD,1.4924
2025-04-24,EUR,THB,38.041
2025-04-24,EUR,TRY,43.584
2025-04-24,EUR,USD,1.1376
2025-04-24,EUR,ZAR,21.284
2025-04-25,EUR,AUD,1.7797
2025-04-25,EUR,BGN,1.9558
2025-04-25,EUR,BRL,6.4566
2025-04-25,EUR,CAD,1.5754
2025-04-25,EUR,CHF,0.9421
2025-04-25,EUR,CNY,8.2773
2025-04-25,EUR,CZK,24.929
2025-04-25,EUR,DKK,7.4656
2025-04-25,EUR,GBP,0.8531
2025-04-25,EUR,HKD,8.8089
2025-04-25,EUR,HUF,406.53
2025-04-25,EUR,IDR,19141.0
2025-04-25,EUR,ILS,4.1124
2025-04-25,EUR,INR,97.02
2025-04-25,EUR,ISK,144.9
2025-04-25,EUR,JPY,162.8
2025-04-25,EUR,KRW,1634.83
2025-04-25,EUR,MXN,22.287
2025-04-25,EUR,MYR,4.9676
2025-04-25,EUR,NOK,11.8415
2025-04-25,EUR,NZD,1.9063
2025-04-25,EUR,PHP,63.918
2025-04-25,EUR,PLN,4.2683
2025-04-25,EUR,RON,4.9776
2025-04-25,EUR,SEK,11.0015
2025-04-25,EUR,SGD,1.493
2025-04-25,EUR,THB,38.091
2025-04-25,EUR,TRY,43.629
2025-04-25,EUR,USD,1.1357
2025-04-25,EUR,ZAR,21.361
2025-04-28,EUR,AUD,1.7759
2025-04-28,EUR,BGN,1.9558
2025-04-28,EUR,BRL,6.4691
2025-04-28,EUR,CAD,1.5744
2025-04-28,EUR,CHF,0.942
2025-04-28,EUR,CNY,8.2891
2025-04-28,EUR,CZK,24.969
2025-04-28,EUR,DKK,7.4644
2025-04-28,EUR,GBP,0.8514
2025-04-28,EUR,HKD,8.8105
2025-04-28,EUR,HUF,404.48
2025-04-28,EUR,IDR,19095.0
2025-04-28,EUR,ILS,4.1255
2025-04-28,EUR,INR,96.57
2025-04-28,EUR,ISK,145.5
2025-04-28,EUR,JPY,162.8
2025-04-28,EUR,KRW,1640.53
2025-04-28,EUR,MXN,22.171
2025-04-28,EUR,MYR,4.9555
2025-04-28,EUR,NOK,11.8615
2025-04-28,EUR,NZD,1.9094
2025-04-28,EUR,PHP,64.013
2025-04-28,EUR,PLN,4.2755
2025-04-28,EUR,RON,4.9779
2025-04-28,EUR,SEK,10.997
2025-04-28,EUR,SGD,1.4923
2025-04-28,EUR,THB,38.152
2025-04-28,EUR,TRY,43.665
2025-04-28,EUR,USD,1.1358
2025-04-28,EUR,ZAR,21.158
2025-04-29,EUR,AUD,1.7754
2025-04-29,EUR,BGN,1.9558
2025-04-29,EUR,BRL,6.4326
2025-04-29,EUR,CAD,1.5746
2025-04-29,EUR,CHF,0.9392
2025-04-29,EUR,CNY,8.2715
2025-04-29,EUR,CZK,24.922
2025-04-29,EUR,DKK,7.4636
2025-04-29,EUR,GBP,0.8498
2025-04-29,EUR,HKD,8.8237
2025-04-29,EUR,HUF,404.04
2025-04-29,EUR,IDR,19059.0
2025-04-29,EUR,ILS,4.1189
2025-04-29,EUR,INR,96.82
2025-04-29,EUR,ISK,146.1
2025-04-29,EUR,JPY,162.28
2025-04-29,EUR,KRW,1632.79
2025-04-29,EUR,MXN,22.295
2025-04-29,EUR,MYR,4.9217
2025-04-29,EUR,NOK,11.8045
2025-04-29,EUR,NZD,1.9106
2025-04-29,EUR,PHP,63.802
2025-04-29,EUR,PLN,4.2708
2025-04-29,EUR,RON,4.9777
2025-04-29,EUR,SEK,10.962
2025-04-29,EUR,SGD,1.4894
2025-04-29,EUR,THB,38.031
2025-04-29,EUR,TRY,43.716
2025-04-29,EUR,USD,1.1373
2025-04-29,EUR,ZAR,21.094
2025-04-30,EUR,AUD,1.7798
2025-04-30,EUR,BGN,1.9558
2025-04-30,EUR,BRL,6.3839
2025-04-30,EUR,CAD,1.5728
2025-04-30,EUR,CHF,0.9389
2025-04-30,EUR,CNY,8.2635
2025-04-30,EUR,CZK,24.92
2025-04-30,EUR,DKK,7.4636
2025-04-30,EUR,GBP,0.8518
2025-04-30,EUR,HKD,8.8214
2025-04-30,EUR,HUF,404.08
2025-04-30,EUR,IDR,18902.0
2025-04-30,EUR,ILS,4.1231
2025-04-30,EUR,INR,96.14
2025-04-30,EUR,ISK,145.9
2025-04-30,EUR,JPY,162.68
2025-04-30,EUR,KRW,1618.39
2025-04-30,EUR,MXN,22.202
2025-04-30,EUR,MYR,4.9074
2025-04-30,EUR,NOK,11.809
2025-04-30,EUR,NZD,1.9219
2025-04-30,EUR,PHP,63.538
2025-04-30,EUR,PLN,4.2753
2025-04-30,EUR,RON,4.9782
2025-04-30,EUR,SEK,10.9715
2025-04-30,EUR,SGD,1.4859
2025-04-30,EUR,THB,38.009
2025-04-30,EUR,TRY,43.757
2025-04-30,EUR,USD,1.1373
2025-04-30,EUR,ZAR,21.11
2025-05-02,EUR,AUD,1.762
2025-05-02,EUR,BGN,1.9558
2025-05-02,EUR,BRL,6.4264
2025-05-02,EUR,CAD,1.5675
2025-05-02,EUR,CHF,0.9343
2025-05-02,EUR,CNY,8.2479
2025-05-02,EUR,CZK,24.922
2025-05-02,EUR,DKK,7.4619
2025-05-02,EUR,GBP,0.8533
2025-05-02,EUR,HKD,8.7908
2025-05-02,EUR,HUF,404.03
2025-05-02,EUR,IDR,18652.0
2025-05-02,EUR,ILS,4.0901
2025-05-02,EUR,INR,95.62
2025-05-02,EUR,ISK,146.3
2025-05-02,EUR,JPY,163.93
2025-05-02,EUR,KRW,1585.45
2025-05-02,EUR,MXN,22.332
2025-05-02,EUR,MYR,4.8338
2025-05-02,EUR,NOK,11.7585
2025-05-02,EUR,NZD,1.9078
2025-05-02,EUR,PHP,63.009
2025-05-02,EUR,PLN,4.275
2025-05-02,EUR,RON,4.9782
2025-05-02,EUR,SEK,10.9375
2025-05-02,EUR,SGD,1.4694
2025-05-02,EUR,THB,37.472
2025-05-02,EUR,TRY,43.748
2025-05-02,EUR,USD,1.1343
2025-05-02,EUR,ZAR,20.846
2025-05-05,EUR,AUD,1.7492
2025-05-05,EUR,BGN,1.9558
2025-05-05,EUR,BRL,6.4019
2025-05-05,EUR,CAD,1.566
2025-05-05,EUR,CHF,0.9336
2025-05-05,EUR,CNY,8.2479
2025-05-05,EUR,CZK,24.905
2025-05-05,EUR,DKK,7.4622
2025-05-05,EUR,GBP,0.8515
2025-05-05,EUR,HKD,8.7909
2025-05-05,EUR,HUF,404.43
2025-05-05,EUR,IDR,18641.0
2025-05-05,EUR,ILS,4.0988
2025-05-05,EUR,INR,95.62
2025-05-05,EUR,ISK,146.7
2025-05-05,EUR,JPY,163.19
2025-05-05,EUR,KRW,1555.49
2025-05-05,EUR,MXN,22.218
2025-05-05,EUR,MYR,4.7641
2025-05-05,EUR,NOK,11.7885
2025-05-05,EUR,NZD,1.8948
2025-05-05,EUR,PHP,63.114
2025-05-05,EUR,PLN,4.2733
2025-05-05,EUR,RON,4.9785
2025-05-05,EUR,SEK,10.9355
2025-05-05,EUR,SGD,1.4619
2025-05-05,EUR,THB,37.33
2025-05-05,EUR,TRY,43.766
2025-05-05,EUR,USD,1.1343
2025-05-05,EUR,ZAR,20.768
2025-05-06,EUR,AUD,1.7522
2025-05-06,EUR,BGN,1.9558
2025-05-06,EUR,BRL,6.4538
2025-05-06,EUR,CAD,1.5629
2025-05-06,EUR,CHF,0.9346
2025-05-06,EUR,CNY,8.1735
2025-05-06,EUR,CZK,24.96
2025-05-06,EUR,DKK,7.4613
2025-05-06,EUR,GBP,0.8469
2025-05-06,EUR,HKD,8.7769
2025-05-06,EUR,HUF,405.15
2025-05-06,EUR,IDR,18593.0
2025-05-06,EUR,ILS,4.0984
2025-05-06,EUR,INR,95.56
2025-05-06,EUR,ISK,146.7
2025-05-06,EUR,JPY,161.64
2025-05-06,EUR,KRW,1564.07
2025-05-06,EUR,MXN,22.326
2025-05-06,EUR,MYR,4.7933
2025-05-06,EUR,NOK,11.7015
2025-05-06,EUR,NZD,1.8925
2025-05-06,EUR,PHP,63.034
2025-05-06,EUR,PLN,4.2748
2025-05-06,EUR,RON,5.088
2025-05-06,EUR,SEK,10.88
2025-05-06,EUR,SGD,1.46
2025-05-06,EUR,THB,36.959
2025-05-06,EUR,TRY,43.716
2025-05-06,EUR,USD,1.1325
2025-05-06,EUR,ZAR,20.685
2025-05-07,EUR,AUD,1.7553
2025-05-07,EUR,BGN,1.9558
2025-05-07,EUR,BRL,6.4763
2025-05-07,EUR,CAD,1.5673
2025-05-07,EUR,CHF,0.9359
2025-05-07,EUR,CNY,8.2079
2025-05-07,EUR,CZK,24.924
2025-05-07,EUR,DKK,7.4615
2025-05-07,EUR,GBP,0.8511
2025-05-07,EUR,HKD,8.8139
2025-05-07,EUR,HUF,404.08
2025-05-07,EUR,IDR,18763.0
2025-05-07,EUR,ILS,4.0717
2025-05-07,EUR,INR,96.29
2025-05-07,EUR,ISK,146.3
2025-05-07,EUR,JPY,162.89
2025-05-07,EUR,KRW,1580.35
2025-05-07,EUR,MXN,22.301
2025-05-07,EUR,MYR,4.8155
2025-05-07,EUR,NOK,11.6715
2025-05-07,EUR,NZD,1.8979
2025-05-07,EUR,PHP,62.889
2025-05-07,EUR,PLN,4.2753
2025-05-07,EUR,RON,5.109
2025-05-07,EUR,SEK,10.903
2025-05-07,EUR,SGD,1.467
2025-05-07,EUR,THB,37.147
2025-05-07,EUR,TRY,43.899
2025-05-07,EUR,USD,1.136
2025-05-07,EUR,ZAR,20.776
2025-05-08,EUR,AUD,1.7605
2025-05-08,EUR,BGN,1.9558
2025-05-08,EUR,BRL,6.4915
2025-05-08,EUR,CAD,1.5694
2025-05-08,EUR,CHF,0.9325
2025-05-08,EUR,CNY,8.1764
2025-05-08,EUR,CZK,24.924
2025-05-08,EUR,DKK,7.4603
2025-05-08,EUR,GBP,0.8476
2025-05-08,EUR,HKD,8.7796
2025-05-08,EUR,HUF,405.43
2025-05-08,EUR,IDR,18642.0
2025-05-08,EUR,ILS,4.0428
2025-05-08,EUR,INR,96.59
2025-05-08,EUR,ISK,146.5
2025-05-08,EUR,JPY,163.45
2025-05-08,EUR,KRW,1580.13
2025-05-08,EUR,MXN,22.111
2025-05-08,EUR,MYR,4.8362
2025-05-08,EUR,NOK,11.688
2025-05-08,EUR,NZD,1.9065
2025-05-08,EUR,PHP,62.902
2025-05-08,EUR,PLN,4.27
2025-05-08,EUR,RON,5.1188
2025-05-08,EUR,SEK,10.903
2025-05-08,EUR,SGD,1.4645
2025-05-08,EUR,THB,37.071
2025-05-08,EUR,TRY,43.644
2025-05-08,EUR,USD,1.1297
2025-05-08,EUR,ZAR,20.504
2025-05-09,EUR,AUD,1.7572
2025-05-09,EUR,BGN,1.9558
2025-05-09,EUR,BRL,6.3647
2025-05-09,EUR,CAD,1.5658
2025-05-09,EUR,CHF,0.9353
2025-05-09,EUR,CNY,8.147
2025-05-09,EUR,CZK,24.946
2025-05-09,EUR,DKK,7.4604
2025-05-09,EUR,GBP,0.8477
2025-05-09,EUR,HKD,8.7519
2025-05-09,EUR,HUF,404.9
2025-05-09,EUR,IDR,18607.0
2025-05-09,EUR,ILS,3.9928
2025-05-09,EUR,INR,96.08
2025-05-09,EUR,ISK,146.9
2025-05-09,EUR,JPY,163.36
2025-05-09,EUR,KRW,1575.72
2025-05-09,EUR,MXN,21.947
2025-05-09,EUR,MYR,4.835
2025-05-09,EUR,NOK,11.6725
2025-05-09,EUR,NZD,1.9095
2025-05-09,EUR,PHP,62.413
2025-05-09,EUR,PLN,4.2393
2025-05-09,EUR,RON,5.1181
2025-05-09,EUR,SEK,10.92
2025-05-09,EUR,SGD,1.46
2025-05-09,EUR,THB,37.132
2025-05-09,EUR,TRY,43.6
2025-05-09,EUR,USD,1.1252
2025-05-09,EUR,ZAR,20.484
2025-05-12,EUR,AUD,1.7384
2025-05-12,EUR,BGN,1.9558
2025-05-12,EUR,BRL,6.3002
2025-05-12,EUR,CAD,1.5531
2025-05-12,EUR,CHF,0.9369
2025-05-12,EUR,CNY,7.9999
2025-05-12,EUR,CZK,24.98
2025-05-12,EUR,DKK,7.4593
2025-05-12,EUR,GBP,0.8429
2025-05-12,EUR,HKD,8.6534
2025-05-12,EUR,HUF,406.13
2025-05-12,EUR,IDR,18502.0
2025-05-12,EUR,ILS,3.9413
2025-05-12,EUR,INR,94.24
2025-05-12,EUR,ISK,146.5
2025-05-12,EUR,JPY,164.46
2025-05-12,EUR,KRW,1576.03
2025-05-12,EUR,MXN,21.702
2025-05-12,EUR,MYR,4.7722
2025-05-12,EUR,NOK,11.596
2025-05-12,EUR,NZD,1.8902
2025-05-12,EUR,PHP,61.885
2025-05-12,EUR,PLN,4.2403
2025-05-12,EUR,RON,5.1021
2025-05-12,EUR,SEK,10.8845
2025-05-12,EUR,SGD,1.4507
2025-05-12,EUR,THB,37.188
2025-05-12,EUR,TRY,43.06
2025-05-12,EUR,USD,1.1106
2025-05-12,EUR,ZAR,20.337
2025-05-13,EUR,AUD,1.7341
2025-05-13,EUR,BGN,1.9558
2025-05-13,EUR,BRL,6.295
2025-05-13,EUR,CAD,1.5552
2025-05-13,EUR,CHF,0.9358
2025-05-13,EUR,CNY,8.0021
2025-05-13,EUR,CZK,24.948
2025-05-13,EUR,DKK,7.4595
2025-05-13,EUR,GBP,0.8406
2025-05-13,EUR,HKD,8.6621
2025-05-13,EUR,HUF,404.83
2025-05-13,EUR,IDR,18513.0
2025-05-13,EUR,ILS,3.9748
2025-05-13,EUR,INR,94.83
2025-05-13,EUR,ISK,146.7
2025-05-13,EUR,JPY,164.61
2025-05-13,EUR,KRW,1582.85
2025-05-13,EUR,MXN,21.753
2025-05-13,EUR,MYR,4.8032
2025-05-13,EUR,NOK,11.5733
2025-05-13,EUR,NZD,1.8858
2025-05-13,EUR,PHP,62.016
2025-05-13,EUR,PLN,4.2518
2025-05-13,EUR,RON,5.103
2025-05-13,EUR,SEK,10.8255
2025-05-13,EUR,SGD,1.4501
2025-05-13,EUR,THB,36.942
2025-05-13,EUR,TRY,43.09
2025-05-13,EUR,USD,1.1112
2025-05-13,EUR,ZAR,20.427
2025-05-14,EUR,AUD,1.734
2025-05-14,EUR,BGN,1.9558
2025-05-14,EUR,BRL,6.2927
2025-05-14,EUR,CAD,1.5632
2025-05-14,EUR,CHF,0.939
2025-05-14,EUR,CNY,8.0794
2025-05-14,EUR,CZK,24.928
2025-05-14,EUR,DKK,7.4592
2025-05-14,EUR,GBP,0.8415
2025-05-14,EUR,HKD,8.7519
2025-05-14,EUR,HUF,404.2
2025-05-14,EUR,IDR,18543.0
2025-05-14,EUR,ILS,3.9816
2025-05-14,EUR,INR,95.76
2025-05-14,EUR,ISK,145.1
2025-05-14,EUR,JPY,164.01
2025-05-14,EUR,KRW,1567.22
2025-05-14,EUR,MXN,21.728
2025-05-14,EUR,MYR,4.8108
2025-05-14,EUR,NOK,11.5715
2025-05-14,EUR,NZD,1.8869
2025-05-14,EUR,PHP,62.64
2025-05-14,EUR,PLN,4.2425
2025-05-14,EUR,RON,5.1043
2025-05-14,EUR,SEK,10.854
2025-05-14,EUR,SGD,1.4563
2025-05-14,EUR,THB,37.315
2025-05-14,EUR,TRY,43.455
2025-05-14,EUR,USD,1.1214
2025-05-14,EUR,ZAR,20.464
2025-05-15,EUR,AUD,1.7457
2025-05-15,EUR,BGN,1.9558
2025-05-15,EUR,BRL,6.2954
2025-05-15,EUR,CAD,1.5645
2025-05-15,EUR,CHF,0.9377
2025-05-15,EUR,CNY,8.0661
2025-05-15,EUR,CZK,24.922
2025-05-15,EUR,DKK,7.4601
2025-05-15,EUR,GBP,0.8424
2025-05-15,EUR,HKD,8.7325
2025-05-15,EUR,HUF,403.38
2025-05-15,EUR,IDR,18484.0
2025-05-15,EUR,ILS,3.9607
2025-05-15,EUR,INR,95.65
2025-05-15,EUR,ISK,144.7
2025-05-15,EUR,JPY,163.3
2025-05-15,EUR,KRW,1563.75
2025-05-15,EUR,MXN,21.636
2025-05-15,EUR,MYR,4.7905
2025-05-15,EUR,NOK,11.65
2025-05-15,EUR,NZD,1.9037
2025-05-15,EUR,PHP,62.433
2025-05-15,EUR,PLN,4.2423
2025-05-15,EUR,RON,5.1051
2025-05-15,EUR,SEK,10.8875
2025-05-15,EUR,SGD,1.4528
2025-05-15,EUR,THB,37.263
2025-05-15,EUR,TRY,43.279
2025-05-15,EUR,USD,1.1185
2025-05-15,EUR,ZAR,20.221
2025-05-16,EUR,AUD,1.7458
2025-05-16,EUR,BGN,1.9558
2025-05-16,EUR,BRL,6.365
2025-05-16,EUR,CAD,1.564
2025-05-16,EUR,CHF,0.9381
2025-05-16,EUR,CNY,8.0659
2025-05-16,EUR,CZK,24.936
2025-05-16,EUR,DKK,7.4602
2025-05-16,EUR,GBP,0.8427
2025-05-16,EUR,HKD,8.7478
2025-05-16,EUR,HUF,403.05
2025-05-16,EUR,IDR,18428.0
2025-05-16,EUR,ILS,3.9758
2025-05-16,EUR,INR,95.82
2025-05-16,EUR,ISK,145.9
2025-05-16,EUR,JPY,163.05
2025-05-16,EUR,KRW,1563.17
2025-05-16,EUR,MXN,21.817
2025-05-16,EUR,MYR,4.8095
2025-05-16,EUR,NOK,11.635
2025-05-16,EUR,NZD,1.8987
2025-05-16,EUR,PHP,62.362
2025-05-16,EUR,PLN,4.26
2025-05-16,EUR,RON,5.1041
2025-05-16,EUR,SEK,10.9327
2025-05-16,EUR,SGD,1.4539
2025-05-16,EUR,THB,37.377
2025-05-16,EUR,TRY,43.472
2025-05-16,EUR,USD,1.1194
2025-05-16,EUR,ZAR,20.267
2025-05-19,EUR,AUD,1.7471
2025-05-19,EUR,BGN,1.9558
2025-05-19,EUR,BRL,6.3853
2025-05-19,EUR,CAD,1.5707
2025-05-19,EUR,CHF,0.9394
2025-05-19,EUR,CNY,8.1225
2025-05-19,EUR,CZK,24.907
2025-05-19,EUR,DKK,7.4608
2025-05-19,EUR,GBP,0.8419
2025-05-19,EUR,HKD,8.8062
2025-05-19,EUR,HUF,402.35
2025-05-19,EUR,IDR,18532.0
2025-05-19,EUR,ILS,3.9995
2025-05-19,EUR,INR,96.22
